"","reg_id","short_title","long_title","xml_url","ConsolidationDate","RegistrationDate","LastAmendedDate","enablingauthority","repealed","incorp_references","wordcount","PRESCRIPTIVITY_prescriptions_RawCount","PRESCRIPTIVITY_permissions_RawCount","PRESCRIPTIVITY_prescriptions_Index","PRESCRIPTIVITY_permissions_Index","PRESCRIPTIVITY_score","FLEXIBILITY_exceptions_RawCount","FLEXIBILITY_discretions_RawCount","FLEXIBILITY_exceptions_Index","FLEXIBILITY_discretions_Index","COMPLEXITY_legal_jargon_RawCount","COMPLEXITY_legal_jargon_Index","COMPLEXITY_cross_referencing_RawCount","COMPLEXITY_internal__referencing_Index","AGE_DaysLastModified","AGE_outdated_words_RawCounts","AGE_outdated_words_Index"
"71","C.R.C., c. 1244","C.N.R. Company Exemption Order","Order Exempting the C.N.R. Company from Subsection 10(2) of the Official Languages Act","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1244.xml","1977-12-31",NA,1977-12-31,"OFFICIAL LANGUAGES ACT","no","0",60,0,1,0,1.66666666666667,0,1,0,1.66666666666667,0,1,1.66666666666667,2,3.33333333333333,14888,0,0
"72","C.R.C., c. 1245","Grosse Isle, P.Q., Prohibited Place Order","Order Declaring that Grosse Isle, P.Q., Is a Prohibited Place","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1245.xml","1977-12-31",NA,1977-12-31,"SECURITY OF INFORMATION ACT","no","0",54,2,1,3.7037037037037,1.85185185185185,2,1,0,1.85185185185185,0,1,1.85185185185185,0,0,14888,0,0
"73","C.R.C., c. 1246","Old Age Security Regulations","Regulations for Carrying into Effect the Purposes and Provisions of the Old Age Security Act","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1246.xml","1977-12-31",NA,1977-12-31,"OLD AGE SECURITY ACT","no","0",8892,93,33,1.04588394062078,0.371120107962213,2.81818181818182,14,6,0.157444894287,0.0674763832658569,26,0.292397660818713,229,2.57534862798021,14888,114,1.28205128205128
"74","C.R.C., c. 1247","Parliamentary Secretaries Expenses Regulations","Regulations Respecting the Payment of Expenses of Parliamentary Secretaries","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1247.xml","1977-12-31",NA,1977-12-31,"PARLIAMENT OF CANADA ACT","no","0",218,4,2,1.8348623853211,0.91743119266055,2,2,1,0.91743119266055,0.458715596330275,0,0,0,0,14888,6,2.75229357798165
"75","C.R.C., c. 125","Yarmouth Airport Zoning Regulations","Regulations Respecting Zoning at Yarmouth Airport","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._125.xml","1977-12-31",NA,1977-12-31,"AERONAUTICS ACT","no","0",1839,2,3,0.108754758020663,0.163132137030995,0.666666666666667,3,0,0.163132137030995,0,0,0,38,2.0663404023926,14888,4,0.217509516041327
"77","C.R.C., c. 1254","Pesticide Residue Compensation Regulations","Regulations Made Pursuant to the Pesticide Residue Compensation Act","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1254.xml","1977-12-31",NA,1977-12-31,"PESTICIDE RESIDUE COMPENSATION ACT","no","0",631,9,3,1.42630744849445,0.475435816164818,3,1,0,0.158478605388273,0,0,0,8,1.26782884310618,14888,11,1.743264659271
"78","C.R.C., c. 1264","Atlantic Pilotage Authority Regulations","Regulations Respecting the Establishment, Operation, Maintenance and Administration of Pilotage Services within the Atlantic Pilotage Authority Region","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1264.xml","1977-12-31",NA,1977-12-31,"PILOTAGE ACT","no","2",5910,43,28,0.727580372250423,0.473773265651438,1.53571428571429,21,6,0.355329949238579,0.101522842639594,6,0.101522842639594,80,1.35363790186125,14888,14,0.236886632825719
"79","C.R.C., c. 1266","Great Lakes Pilotage Regulations","Regulations Respecting the Establishment, Operation, Maintenance and Administration of Pilotage Services within the Great Lakes Pilotage Authority Region","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1266.xml","1977-12-31",NA,2004-10-20,"PILOTAGE ACT","no","0",4911,44,11,0.895947872123804,0.223986968030951,4,33,11,0.671960904092853,0.223986968030951,8,0.162899613113419,64,1.30319690490735,5098,4,0.0814498065567094
"80","C.R.C., c. 1268","Laurentian Pilotage Authority Regulations","Regulations Respecting the Establishment, Operation, Maintenance and Administration of Pilotage Services within the Laurentian Pilotage Authority Region","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1268.xml","1977-12-31",NA,1977-12-31,"PILOTAGE ACT","no","5",9425,85,22,0.901856763925729,0.23342175066313,3.86363636363636,20,16,0.212201591511936,0.169761273209549,7,0.0742705570291777,140,1.48541114058355,14888,19,0.20159151193634
"81","C.R.C., c. 1270","Pacific Pilotage Regulations","Regulations Respecting the Operation, Maintenance and Administration of Pilotage Services Including Compulsory Pilotage and the Qualifications for Holders of Licences and Pilotage Certificates Within the Pacific Pilotage Authority Region","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1270.xml","1977-12-31",NA,1977-12-31,"PILOTAGE ACT","no","0",6071,65,22,1.07066381156317,0.362378520836765,2.95454545454546,19,6,0.312963267995388,0.0988305056827541,3,0.049415252841377,66,1.08713556251029,14888,3,0.049415252841377
"82","C.R.C., c. 1274","Armed Forces Postal Regulations","Regulations Respecting Mail to and from Canadian Armed Forces Outside Canada Served Through Canadian Forces Post Office and Fleet Mail Office Addresses","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1274.xml","1977-12-31",NA,2004-12-29,"CANADA POST CORPORATION ACT","no","0",1332,8,2,0.600600600600601,0.15015015015015,4,1,1,0.0750750750750751,0.0750750750750751,1,0.0750750750750751,9,0.675675675675676,5028,60,4.5045045045045
"83","C.R.C., c. 128","Alberta Egg Order","Order Granting Authority to Fix, Impose and Collect a Levy on the Marketing of Eggs Produced in Alberta","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._128.xml","1977-12-31",NA,1977-12-31,"AGRICULTURAL PRODUCTS MARKETING ACT","no","0",236,0,4,0,1.69491525423729,0,0,1,0,0.423728813559322,1,0.423728813559322,0,0,14888,1,0.423728813559322
"84","C.R.C., c. 1283","Materials for the Use of the Blind Regulations","Regulations Respecting the Conditions Under Which Materials for the Use of the Blind may be Sent by Post Free of Postage","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1283.xml","1977-12-31",NA,2004-12-29,"CANADA POST CORPORATION ACT","no","0",557,5,3,0.897666068222621,0.538599640933573,1.66666666666667,0,0,0,0,0,0,3,0.538599640933573,5028,14,2.51346499102334
"85","C.R.C., c. 1288","Posting Abroad of Letter-Post Items Regulations","Regulations Respecting the Posting Abroad of Letter-Post Items","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1288.xml","1977-12-31",NA,1977-12-31,"CANADA POST CORPORATION ACT","no","0",390,3,1,0.769230769230769,0.256410256410256,3,0,1,0,0.256410256410256,2,0.512820512820513,2,0.512820512820513,14888,33,8.46153846153846
"86","C.R.C., c. 129","Alberta Egg Marketing Levies Order","Order Providing for the Fixing, Imposing and Collecting of Levies From Certain Egg Producers in Alberta","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._129.xml","1977-12-31",NA,1977-12-31,"AGRICULTURAL PRODUCTS MARKETING ACT","no","0",353,7,1,1.98300283286119,0.28328611898017,7,0,1,0,0.28328611898017,2,0.56657223796034,4,1.13314447592068,14888,0,0
"87","C.R.C., c. 1292","Reproduction of Postage Stamps Regulations","Regulations Respecting the Reproduction of Postage Stamps","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1292.xml","1977-12-31",NA,1977-12-31,"CANADA POST CORPORATION ACT","no","0",252,2,5,0.793650793650794,1.98412698412698,0.4,1,0,0.396825396825397,0,2,0.793650793650794,4,1.58730158730159,14888,22,8.73015873015873
"88","C.R.C., c. 1295","Solicitations by Mail Regulations","Regulations Respecting Solicitations for the Order of Goods or Services","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1295.xml","1977-12-31",NA,1977-12-31,"CANADA POST CORPORATION ACT","no","0",381,6,2,1.5748031496063,0.5249343832021,3,1,0,0.26246719160105,0,0,0,5,1.31233595800525,14888,20,5.249343832021
"89","C.R.C., c. 1296","Special Services and Fees Regulations","Regulations Respecting the Postal Fees Payable for Special Services","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1296.xml","1977-12-31",NA,2005-12-14,"CANADA POST CORPORATION ACT","no","0",2516,27,11,1.0731319554849,0.437201907790143,2.45454545454545,10,1,0.397456279809221,0.0397456279809221,12,0.476947535771065,30,1.19236883942766,4678,118,4.68998410174881
"90","C.R.C., c. 1298","Undeliverable and Redirected Mail Regulations","Regulations Providing for the Disposition of Undeliverable and Redirected Mail","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1298.xml","1977-12-31",NA,1977-12-31,"CANADA POST CORPORATION ACT","no","4",2394,45,3,1.8796992481203,0.12531328320802,15,11,5,0.459482038429407,0.208855472013367,9,0.37593984962406,42,1.75438596491228,14888,158,6.59983291562239
"91","C.R.C., c. 130","Alberta Hog Order","Order Granting Authority to Regulate the Marketing in Interprovincial and Export Trade of Hogs Produced in Alberta","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._130.xml","1977-12-31",NA,1977-12-31,"AGRICULTURAL PRODUCTS MARKETING ACT","no","0",341,0,4,0,1.17302052785924,0,0,0,0,0,4,1.17302052785924,2,0.586510263929619,14888,1,0.293255131964809
"92","C.R.C., c. 1301","Prairie Grain Advance Payments Regulations","Regulations Under the Prairie Grain Advance Payments Act","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1301.xml","1977-12-31",NA,1977-12-31,"PRAIRIE GRAIN ADVANCE PAYMENTS ACT","no","0",1543,27,6,1.749837977965,0.388852883992223,4.5,1,0,0.0648088139987038,0,2,0.129617627997408,15,0.972132209980557,14888,6,0.388852883992223
"93","C.R.C., c. 1302","Minister Designation Order (Precious Metals Marking Act)","Order Designating the Minister for the Purposes of the Precious Metals Marking Act","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1302.xml","1977-12-31",NA,1977-12-31,"PRECIOUS METALS MARKING ACT","no","0",48,0,1,0,2.08333333333333,0,0,0,0,0,1,2.08333333333333,0,0,14888,0,0
"94","C.R.C., c. 1303","Precious Metals Marking Regulations","Regulations Respecting the Marking of Articles Containing Precious Metals","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1303.xml","1977-12-31",NA,1977-12-31,"PRECIOUS METALS MARKING ACT","no","0",4935,22,35,0.445795339412361,0.709219858156028,0.628571428571429,7,0,0.141843971631206,0,4,0.0810536980749747,65,1.31712259371834,14888,22,0.445795339412361
"95","C.R.C., c. 1304","African Development Fund Privileges and Immunities Order","Order Respecting the Privileges and Immunities of the African Development Fund in Canada","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1304.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",216,9,5,4.16666666666667,2.31481481481481,1.8,0,0,0,0,0,0,0,0,14888,0,0
"96","C.R.C., c. 1305","Asian Development Bank Privileges and Immunities Order","Order Respecting the Privileges and Immunities of the Asian Development Bank in Canada","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1305.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",239,8,5,3.34728033472803,2.09205020920502,1.6,0,0,0,0,0,0,0,0,14888,0,0
"97","C.R.C., c. 1306","Caribbean Development Bank Privileges and Immunities Order","Order Respecting the Privileges and Immunities of the Caribbean Development Bank in Canada","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1306.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",241,8,5,3.3195020746888,2.0746887966805,1.6,0,0,0,0,0,0,0,0,14888,0,0
"98","C.R.C., c. 1307","Commonwealth Secretariat Privileges and Immunities Order","Order Respecting the Privileges and Immunities of the Commonwealth Secretariat in Canada","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1307.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",240,8,5,3.33333333333333,2.08333333333333,1.6,0,0,0,0,0,0,0,0,14888,0,0
"99","C.R.C., c. 1308","European Communities Privileges and Immunities Order","Order Respecting the Privileges and Immunities of the European Communities in Canada","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1308.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",247,5,5,2.02429149797571,2.02429149797571,1,1,0,0.404858299595142,0,0,0,2,0.809716599190283,14888,0,0
"100","C.R.C., c. 1309","Food and Agricultural Organization Remission Order","Remission of Certain Duties and Taxes on Goods Imported or Purchased by the Food and Agricultural Organization","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1309.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",124,0,1,0,0.806451612903226,0,1,0,0.806451612903226,0,1,0.806451612903226,0,0,14888,1,0.806451612903226
"101","C.R.C., c. 1311","I.I.C.A. Privileges and Immunities Order","Order Respecting the Privileges and Immunities in Canada of the Inter-American Institute of Agricultural Science (I.I.C.A.)","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1311.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",220,9,5,4.09090909090909,2.27272727272727,1.8,0,0,0,0,0,0,0,0,14888,0,0
"102","C.R.C., c. 1312","Inter-American Development Bank Privileges and Immunities Order","Order Respecting the Privileges and Immunities in Canada of the Inter-American Development Bank","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1312.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",218,9,5,4.12844036697248,2.29357798165138,1.8,0,0,0,0,0,0,0,0,14888,0,0
"103","C.R.C., c. 1314","International Commission for the Northwest Atlantic Fisheries Privileges and Immunities Order","Order Respecting the International Commission for the Northwest Atlantic Fisheries and the Granting of Certain Privileges and Immunities","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1314.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",239,8,5,3.34728033472803,2.09205020920502,1.6,0,0,0,0,0,0,0,0,14888,0,0
"104","C.R.C., c. 1315","International Joint Commission Immunity Order","Order Respecting the Immunities of the International Joint Commission","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1315.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",260,4,3,1.53846153846154,1.15384615384615,1.33333333333333,3,0,1.15384615384615,0,2,0.769230769230769,0,0,14888,3,1.15384615384615
"105","C.R.C., c. 1316","International North Pacific Fisheries Commission Privileges and Immunities Order","Order Respecting Privileges and Immunities for the International North Pacific Fisheries Commission and for its Representatives, Officials and Experts","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1316.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",235,8,5,3.40425531914894,2.12765957446809,1.6,0,0,0,0,0,0,0,0,14888,0,0
"106","C.R.C., c. 1317","Privileges and Immunities Accession Order (United Nations)","Order Respecting the Accession to Convention on the Privileges and Immunities of the United Nations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1317.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",458,9,1,1.96506550218341,0.218340611353712,9,2,1,0.436681222707424,0.218340611353712,3,0.655021834061135,11,2.40174672489083,14888,2,0.436681222707424
"107","C.R.C., c. 1318","Privileges and Immunities (International Labour Organization) Order","Order Respecting Privileges and Immunities for the International Labour Organization","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1318.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",1476,30,3,2.03252032520325,0.203252032520325,10,7,5,0.474254742547426,0.338753387533875,1,0.0677506775067751,6,0.40650406504065,14888,10,0.677506775067751
"108","C.R.C., c. 1319","UNESCO Remission Order","Order for the Remission of Certain Duties and Taxes on Goods Imported or Purchased by UNESCO","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1319.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","1",107,0,1,0,0.934579439252336,0,1,0,0.934579439252336,0,1,0.934579439252336,0,0,14888,1,0.934579439252336
"109","C.R.C., c. 1320","United Nations Remission Order","Order for the Remission of Certain Duties and Taxes on Goods Imported or Purchased by the United Nations","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1320.xml","1977-12-31",NA,1977-12-31,"FOREIGN MISSIONS AND INTERNATIONAL ORGANIZATIONS ACT","no","0",107,0,1,0,0.934579439252336,0,1,0,0.934579439252336,0,1,0.934579439252336,0,0,14888,2,1.86915887850467
"110","C.R.C., c. 1321","NATO Common Infrastructure Project Remission Order","Order Respecting the Remission of Customs Duty and Excise Taxes in Respect of Certain Goods Used for the NATO Common Infrastructure Project","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1321.xml","1977-12-31",NA,1977-12-31,"PRIVILEGES AND IMMUNITIES (NORTH ATLANTIC TREATY ORGANISATION) ACT","no","0",177,1,1,0.564971751412429,0.564971751412429,1,1,0,0.564971751412429,0,3,1.69491525423729,1,0.564971751412429,14888,0,0
"111","C.R.C., c. 1326","Public Lands Oil and Gas Regulations","Regulations Respecting the Leasing of Oil and Gas Rights Located on Certain Public Lands","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1326.xml","1977-12-31",NA,1977-12-31,"FEDERAL REAL PROPERTY AND FEDERAL IMMOVABLES ACT","no","0",402,4,6,0.995024875621891,1.49253731343284,0.666666666666667,3,2,0.746268656716418,0.497512437810945,1,0.248756218905473,4,0.995024875621891,14888,0,0
"112","C.R.C., c. 1328","Rideau Canal Lease Regulations","Regulation Authorizing a Lease for a Term of 42 Years of Lands on the Rideau Canal","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1328.xml","1977-12-31",NA,1977-12-31,"FEDERAL REAL PROPERTY AND FEDERAL IMMOVABLES ACT","no","0",117,0,2,0,1.70940170940171,0,0,0,0,0,1,0.854700854700855,2,1.70940170940171,14888,0,0
"113","C.R.C., c. 133","Alberta Potato Order","Order Granting Authority to Regulate the Marketing in Interprovincial and Export Trade of Potatoes Produced in Alberta","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._133.xml","1977-12-31",NA,1977-12-31,"AGRICULTURAL PRODUCTS MARKETING ACT","no","1",344,0,5,0,1.45348837209302,0,1,0,0.290697674418605,0,0,0,9,2.61627906976744,14888,1,0.290697674418605
"114","C.R.C., c. 1330","Small Craft Harbours Leasing Regulations","Regulations Respecting the Leasing of Public Lands under the Administration of the Minister of Fisheries for Canada","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1330.xml","1977-12-31",NA,1977-12-31,"FEDERAL REAL PROPERTY AND FEDERAL IMMOVABLES ACT","no","0",228,4,2,1.75438596491228,0.87719298245614,2,1,0,0.43859649122807,0,2,0.87719298245614,1,0.43859649122807,14888,1,0.43859649122807
"115","C.R.C., c. 1331","Formal Documents Regulations","Regulations Respecting the Issue of Formal Documents","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1331.xml","1977-12-31",NA,2005-06-29,"PUBLIC OFFICERS ACT,SEALS ACT","no","0",1231,11,3,0.893582453290008,0.243704305442729,3.66666666666667,4,4,0.324939073923639,0.324939073923639,0,0,6,0.487408610885459,4846,15,1.21852152721365
"116","C.R.C., c. 1332","Public Servants Inventions Regulations","Regulations Respecting Public Servants Inventions Made Pursuant to the Public Servants Inventions Act","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1332.xml","1977-12-31",NA,1977-12-31,"PUBLIC SERVANTS INVENTIONS ACT","no","0",1117,16,4,1.43240823634736,0.35810205908684,4,3,12,0.26857654431513,1.07430617726052,4,0.35810205908684,24,2.14861235452104,14888,3,0.26857654431513
"117","C.R.C., c. 1333","Application to Canadian Penitentiary Service Regulations","Regulations Applying the Public Service Employment Act to Officers of the Canadian Penitentiary Service","ftp://205.193.86.89/Consolidation_Regs_1.2.0/EN/C.R.C.,_c._1333.xml","1977-12-31",NA,1977-12-31,"PUBLIC SERVICE EMPLOYMENT ACT,CORRECTIONS AND CONDITIONAL RELEASE ACT","no","0",81,0,1,0,1.23456790123457,0,1,0,1.23456790123457,0,1,1.23456790123457,0,0,14888,2,2.46913580246914
